AI Method,Ghost Method,Time (s),Score,Level
11342,RLPacMan,MyGhosts,13.40,2650,1
11343,RLPacMan,MyGhosts,13.92,1280,1
11344,RLPacMan,MyGhosts,36.20,1830,1
11345,RLPacMan,MyGhosts,22.90,2660,1
11346,RLPacMan,MyGhosts,20.75,3380,1
11347,RLPacMan,MyGhosts,32.75,2660,1
11348,RLPacMan,MyGhosts,29.53,2530,1
11349,RLPacMan,MyGhosts,29.02,2360,1
11350,RLPacMan,MyGhosts,21.48,2100,1
11351,RLPacMan,MyGhosts,40.47,3900,1
11352,RLPacMan,MyGhosts,23.00,2420,1
11353,RLPacMan,MyGhosts,20.10,1750,1
11354,RLPacMan,MyGhosts,13.33,1890,1
11355,RLPacMan,MyGhosts,34.18,3470,1
11356,RLPacMan,MyGhosts,14.40,1890,1
11357,RLPacMan,MyGhosts,25.48,3140,1
11358,RLPacMan,MyGhosts,27.85,2880,1
11359,RLPacMan,MyGhosts,33.78,2230,1
11360,RLPacMan,MyGhosts,25.47,2080,1
11361,RLPacMan,MyGhosts,54.38,3330,1
11362,RLPacMan,MyGhosts,10.87,910,1
11363,RLPacMan,MyGhosts,18.13,1420,1
11364,RLPacMan,MyGhosts,21.87,1560,1
11365,RLPacMan,MyGhosts,20.60,2660,1
11366,RLPacMan,MyGhosts,17.52,1640,1
11367,RLPacMan,MyGhosts,18.37,2020,1
11368,RLPacMan,MyGhosts,54.33,2980,1
11369,RLPacMan,MyGhosts,12.73,1900,1
11370,RLPacMan,MyGhosts,26.15,2720,1
11371,RLPacMan,MyGhosts,11.27,950,1
11372,RLPacMan,MyGhosts,30.12,2940,1
11373,RLPacMan,MyGhosts,8.62,820,1
11374,RLPacMan,MyGhosts,18.88,2060,1
11375,RLPacMan,MyGhosts,31.00,3400,1
11376,RLPacMan,MyGhosts,43.77,2940,1
11377,RLPacMan,MyGhosts,50.60,1880,1
11378,RLPacMan,MyGhosts,36.65,2980,1
11379,RLPacMan,MyGhosts,32.70,4000,1
11380,RLPacMan,MyGhosts,13.77,1850,1
11381,RLPacMan,MyGhosts,23.90,1780,1
11382,RLPacMan,MyGhosts,18.23,2300,1
11383,RLPacMan,MyGhosts,33.98,2410,1
11384,RLPacMan,MyGhosts,17.55,2160,1
11385,RLPacMan,MyGhosts,8.62,820,1
11386,RLPacMan,MyGhosts,29.97,1860,1
11387,RLPacMan,MyGhosts,26.22,1980,1
11388,RLPacMan,MyGhosts,15.83,1680,1
11389,RLPacMan,MyGhosts,20.65,2810,1
11390,RLPacMan,MyGhosts,15.83,1540,1
11391,RLPacMan,MyGhosts,24.35,2030,1
11392,RLPacMan,MyGhosts,40.70,2590,1
11393,RLPacMan,MyGhosts,25.08,2150,1
11394,RLPacMan,MyGhosts,35.95,2390,1
11395,RLPacMan,MyGhosts,33.82,1540,1
11396,RLPacMan,MyGhosts,33.95,2870,1
11397,RLPacMan,MyGhosts,52.20,2910,1
11398,RLPacMan,MyGhosts,30.23,2180,1
11399,RLPacMan,MyGhosts,26.20,2130,1
11400,RLPacMan,MyGhosts,22.80,2280,1
11401,RLPacMan,MyGhosts,29.03,2100,1
11402,RLPacMan,MyGhosts,24.65,2200,1
11403,RLPacMan,MyGhosts,31.47,3180,1
11404,RLPacMan,MyGhosts,27.78,4280,1
11405,RLPacMan,MyGhosts,24.38,3690,1
11406,RLPacMan,MyGhosts,37.58,3510,1
11407,RLPacMan,MyGhosts,12.73,1900,1
11408,RLPacMan,MyGhosts,25.12,2860,1
11409,RLPacMan,MyGhosts,44.58,4080,1
11410,RLPacMan,MyGhosts,14.05,900,1
11411,RLPacMan,MyGhosts,15.68,1890,1
11412,RLPacMan,MyGhosts,22.00,2410,1
11413,RLPacMan,MyGhosts,16.17,1880,1
11414,RLPacMan,MyGhosts,51.52,2590,1
11415,RLPacMan,MyGhosts,77.95,4770,2
11416,RLPacMan,MyGhosts,16.63,1520,1
11417,RLPacMan,MyGhosts,12.28,960,1
11418,RLPacMan,MyGhosts,42.08,2580,1
11419,RLPacMan,MyGhosts,50.40,3960,1
11420,RLPacMan,MyGhosts,28.73,3070,1
11421,RLPacMan,MyGhosts,20.70,3090,1
11422,RLPacMan,MyGhosts,25.63,3350,1
11423,RLPacMan,MyGhosts,21.93,3310,1
11424,RLPacMan,MyGhosts,24.08,2790,1
11425,RLPacMan,MyGhosts,26.35,2650,1
11426,RLPacMan,MyGhosts,28.47,2020,1
11427,RLPacMan,MyGhosts,23.95,2750,1
11428,RLPacMan,MyGhosts,14.40,1890,1
11429,RLPacMan,MyGhosts,12.73,1900,1
11430,RLPacMan,MyGhosts,32.12,1960,1
11431,RLPacMan,MyGhosts,24.32,4180,1
11432,RLPacMan,MyGhosts,21.35,2680,1
11433,RLPacMan,MyGhosts,39.37,2960,1
11434,RLPacMan,MyGhosts,19.25,2450,1
11435,RLPacMan,MyGhosts,24.22,2500,1
11436,RLPacMan,MyGhosts,13.40,1870,1
11437,RLPacMan,MyGhosts,12.12,870,1
11438,RLPacMan,MyGhosts,23.52,2580,1
11439,RLPacMan,MyGhosts,13.27,1360,1
11440,RLPacMan,MyGhosts,33.15,2740,1
11441,RLPacMan,MyGhosts,10.25,1000,1
11442,RLPacMan,MyGhosts,22.30,2750,1
11443,RLPacMan,MyGhosts,46.75,2980,1
11444,RLPacMan,MyGhosts,22.72,1800,1
11445,RLPacMan,MyGhosts,51.33,2940,1
11446,RLPacMan,MyGhosts,37.75,2510,1
11447,RLPacMan,MyGhosts,18.07,1990,1
11448,RLPacMan,MyGhosts,15.30,1550,1
11449,RLPacMan,MyGhosts,12.73,1900,1
11450,RLPacMan,MyGhosts,35.32,4430,1
11451,RLPacMan,MyGhosts,30.85,2390,1
11452,RLPacMan,MyGhosts,41.92,3180,1
11453,RLPacMan,MyGhosts,34.65,2660,1
11454,RLPacMan,MyGhosts,46.17,2170,1
11455,RLPacMan,MyGhosts,27.52,2900,1
11456,RLPacMan,MyGhosts,32.70,4070,1
11457,RLPacMan,MyGhosts,8.52,810,1
11458,RLPacMan,MyGhosts,30.43,2520,1
11459,RLPacMan,MyGhosts,23.20,2500,1
11460,RLPacMan,MyGhosts,18.83,2240,1
11461,RLPacMan,MyGhosts,12.33,1880,1
11462,RLPacMan,MyGhosts,49.18,2610,1
11463,RLPacMan,MyGhosts,29.03,2630,1
11464,RLPacMan,MyGhosts,37.85,5800,1
11465,RLPacMan,MyGhosts,18.20,1920,1
11466,RLPacMan,MyGhosts,12.73,1900,1
11467,RLPacMan,MyGhosts,31.73,2270,1
11468,RLPacMan,MyGhosts,11.40,1040,1
11469,RLPacMan,MyGhosts,32.22,2740,1
11470,RLPacMan,MyGhosts,60.70,4050,1
11471,RLPacMan,MyGhosts,24.68,2690,1
11472,RLPacMan,MyGhosts,28.92,2120,1
11473,RLPacMan,MyGhosts,18.05,1450,1
11474,RLPacMan,MyGhosts,17.35,1830,1
11475,RLPacMan,MyGhosts,19.60,2500,1
11476,RLPacMan,MyGhosts,43.53,3110,1
11477,RLPacMan,MyGhosts,17.27,2780,1
11478,RLPacMan,MyGhosts,16.08,1220,1
11479,RLPacMan,MyGhosts,31.60,1730,1
11480,RLPacMan,MyGhosts,28.37,4740,1
11481,RLPacMan,MyGhosts,13.33,1890,1
11482,RLPacMan,MyGhosts,11.05,950,1
11483,RLPacMan,MyGhosts,23.58,1940,1
11484,RLPacMan,MyGhosts,33.97,2440,1
11485,RLPacMan,MyGhosts,37.18,5380,1
11486,RLPacMan,MyGhosts,13.73,1900,1
11487,RLPacMan,MyGhosts,17.90,1580,1
11488,RLPacMan,MyGhosts,16.47,2100,1
11489,RLPacMan,MyGhosts,15.82,1250,1
11490,RLPacMan,MyGhosts,39.17,3450,1
11491,RLPacMan,MyGhosts,31.27,2910,1
11492,RLPacMan,MyGhosts,35.88,2980,1
11493,RLPacMan,MyGhosts,27.05,2580,1
11494,RLPacMan,MyGhosts,13.13,1070,1
11495,RLPacMan,MyGhosts,12.73,1900,1
11496,RLPacMan,MyGhosts,54.10,2280,1
11497,RLPacMan,MyGhosts,14.40,1890,1
11498,RLPacMan,MyGhosts,16.28,2440,1
11499,RLPacMan,MyGhosts,31.18,2670,1
11500,RLPacMan,MyGhosts,27.43,2940,1
11501,RLPacMan,MyGhosts,14.92,1800,1
11502,RLPacMan,MyGhosts,31.77,2880,1
11503,RLPacMan,MyGhosts,21.43,2820,1
11504,RLPacMan,MyGhosts,16.65,1830,1
11505,RLPacMan,MyGhosts,27.22,3390,1
11506,RLPacMan,MyGhosts,14.87,1890,1
11507,RLPacMan,MyGhosts,26.62,1640,1
11508,RLPacMan,MyGhosts,22.67,1530,1
11509,RLPacMan,MyGhosts,17.38,1570,1
11510,RLPacMan,MyGhosts,32.30,1880,1
11511,RLPacMan,MyGhosts,49.22,3760,1
11512,RLPacMan,MyGhosts,36.45,2760,1
11513,RLPacMan,MyGhosts,36.73,3140,1
11514,RLPacMan,MyGhosts,60.45,3330,1
11515,RLPacMan,MyGhosts,24.03,2410,1
11516,RLPacMan,MyGhosts,14.78,1860,1
11517,RLPacMan,MyGhosts,75.90,3730,2
11518,RLPacMan,MyGhosts,30.23,2530,1
11519,RLPacMan,MyGhosts,14.73,1470,1
11520,RLPacMan,MyGhosts,28.60,3840,1
11521,RLPacMan,MyGhosts,37.02,7180,2
11522,RLPacMan,MyGhosts,20.95,2230,1
11523,RLPacMan,MyGhosts,23.18,1600,1
11524,RLPacMan,MyGhosts,33.73,2870,1
11525,RLPacMan,MyGhosts,32.85,3550,1
11526,RLPacMan,MyGhosts,34.28,2110,1
11527,RLPacMan,MyGhosts,66.10,3150,1
11528,RLPacMan,MyGhosts,13.73,1870,1
11529,RLPacMan,MyGhosts,31.98,2770,1
11530,RLPacMan,MyGhosts,14.55,1500,1
11531,RLPacMan,MyGhosts,22.85,2120,1
11532,RLPacMan,MyGhosts,24.82,2080,1
11533,RLPacMan,MyGhosts,13.72,1990,1
11534,RLPacMan,MyGhosts,28.35,2980,1
11535,RLPacMan,MyGhosts,34.45,2070,1
11536,RLPacMan,MyGhosts,40.78,2140,1
11537,RLPacMan,MyGhosts,20.78,2450,1
11538,RLPacMan,MyGhosts,17.05,1340,1
11539,RLPacMan,MyGhosts,12.73,1900,1
11540,RLPacMan,MyGhosts,60.43,4060,1
11541,RLPacMan,MyGhosts,80.12,4480,2
11542,RLPacMan,MyGhosts,21.58,1880,1
11543,RLPacMan,MyGhosts,25.17,3070,1
11544,RLPacMan,MyGhosts,16.77,1330,1
11545,RLPacMan,MyGhosts,50.72,3620,1
11546,RLPacMan,MyGhosts,18.07,1860,1
11547,RLPacMan,MyGhosts,11.07,1110,1
11548,RLPacMan,MyGhosts,14.80,1890,1
11549,RLPacMan,MyGhosts,16.63,2930,1
11550,RLPacMan,MyGhosts,33.30,2550,1
11551,RLPacMan,MyGhosts,21.48,1590,1
11552,RLPacMan,MyGhosts,26.60,2670,1
11553,RLPacMan,MyGhosts,35.68,4860,1
11554,RLPacMan,MyGhosts,17.93,2470,1
11555,RLPacMan,MyGhosts,19.13,2160,1
11556,RLPacMan,MyGhosts,54.23,3080,1
11557,RLPacMan,MyGhosts,14.90,1720,1
11558,RLPacMan,MyGhosts,29.78,3380,1
11559,RLPacMan,MyGhosts,19.80,1220,1
11560,RLPacMan,MyGhosts,20.43,2760,1
11561,RLPacMan,MyGhosts,29.62,1990,1
11562,RLPacMan,MyGhosts,35.02,2920,1
11563,RLPacMan,MyGhosts,29.13,2190,1
11564,RLPacMan,MyGhosts,48.55,2820,1
11565,RLPacMan,MyGhosts,16.17,1960,1
11566,RLPacMan,MyGhosts,55.73,3860,1
11567,RLPacMan,MyGhosts,41.68,1680,1
11568,RLPacMan,MyGhosts,19.53,2530,1
11569,RLPacMan,MyGhosts,35.38,4920,1
11570,RLPacMan,MyGhosts,15.73,980,1
11571,RLPacMan,MyGhosts,41.77,3160,1
11572,RLPacMan,MyGhosts,38.45,2140,1
11573,RLPacMan,MyGhosts,23.58,2510,1
11574,RLPacMan,MyGhosts,34.20,2630,1
11575,RLPacMan,MyGhosts,16.30,2130,1
11576,RLPacMan,MyGhosts,50.92,2920,1
11577,RLPacMan,MyGhosts,18.43,1650,1
11578,RLPacMan,MyGhosts,31.90,4130,1
11579,RLPacMan,MyGhosts,21.40,1560,1
11580,RLPacMan,MyGhosts,23.12,1130,1
11581,RLPacMan,MyGhosts,18.37,2090,1
11582,RLPacMan,MyGhosts,11.17,1160,1
11583,RLPacMan,MyGhosts,24.03,1990,1
11584,RLPacMan,MyGhosts,24.37,1620,1
11585,RLPacMan,MyGhosts,35.05,2720,1
11586,RLPacMan,MyGhosts,40.67,2760,1
11587,RLPacMan,MyGhosts,12.73,1900,1
11588,RLPacMan,MyGhosts,16.68,1890,1
11589,RLPacMan,MyGhosts,13.23,1770,1
11590,RLPacMan,MyGhosts,51.70,2690,1
11591,RLPacMan,MyGhosts,61.93,4380,1
11592,RLPacMan,MyGhosts,13.43,1950,1
11593,RLPacMan,MyGhosts,26.42,1780,1
11594,RLPacMan,MyGhosts,52.87,2940,1
11595,RLPacMan,MyGhosts,24.63,3210,1
11596,RLPacMan,MyGhosts,60.70,5560,1
11597,RLPacMan,MyGhosts,30.27,2750,1
11598,RLPacMan,MyGhosts,14.40,1890,1
11599,RLPacMan,MyGhosts,20.47,2340,1
11600,RLPacMan,MyGhosts,22.72,2970,1
11601,RLPacMan,MyGhosts,20.02,2870,1
11602,RLPacMan,MyGhosts,44.05,3970,1
11603,RLPacMan,MyGhosts,24.20,2650,1
11604,RLPacMan,MyGhosts,39.93,2890,1
11605,RLPacMan,MyGhosts,15.42,910,1
11606,RLPacMan,MyGhosts,25.20,2990,1
11607,RLPacMan,MyGhosts,33.15,3160,1
11608,RLPacMan,MyGhosts,29.52,2750,1
11609,RLPacMan,MyGhosts,33.97,2700,1
11610,RLPacMan,MyGhosts,53.10,3150,1
11611,RLPacMan,MyGhosts,13.98,1310,1
11612,RLPacMan,MyGhosts,12.73,1900,1
11613,RLPacMan,MyGhosts,26.60,3340,1
11614,RLPacMan,MyGhosts,24.12,2620,1
11615,RLPacMan,MyGhosts,16.53,1890,1
11616,RLPacMan,MyGhosts,39.57,2460,1
11617,RLPacMan,MyGhosts,16.20,1490,1
11618,RLPacMan,MyGhosts,23.52,2750,1
11619,RLPacMan,MyGhosts,56.15,2790,1
11620,RLPacMan,MyGhosts,13.60,1940,1
11621,RLPacMan,MyGhosts,19.00,1180,1
11622,RLPacMan,MyGhosts,18.12,1840,1
11623,RLPacMan,MyGhosts,21.83,3710,1
11624,RLPacMan,MyGhosts,25.33,2550,1
11625,RLPacMan,MyGhosts,14.80,2100,1
11626,RLPacMan,MyGhosts,28.20,2080,1
11627,RLPacMan,MyGhosts,26.53,2860,1
11628,RLPacMan,MyGhosts,25.73,5150,1
11629,RLPacMan,MyGhosts,57.50,3050,1
11630,RLPacMan,MyGhosts,17.63,1980,1
11631,RLPacMan,MyGhosts,50.37,2110,1
11632,RLPacMan,MyGhosts,8.62,820,1
11633,RLPacMan,MyGhosts,9.92,830,1
11634,RLPacMan,MyGhosts,22.30,2530,1
11635,RLPacMan,MyGhosts,15.52,1160,1
11636,RLPacMan,MyGhosts,32.23,3600,1
11637,RLPacMan,MyGhosts,18.92,1940,1
11638,RLPacMan,MyGhosts,35.63,3210,1
11639,RLPacMan,MyGhosts,18.38,1030,1
11640,RLPacMan,MyGhosts,30.52,3430,1
11641,RLPacMan,MyGhosts,13.23,1980,1
11642,RLPacMan,MyGhosts,14.40,1890,1
11643,RLPacMan,MyGhosts,30.17,2690,1
11644,RLPacMan,MyGhosts,32.67,3580,1
11645,RLPacMan,MyGhosts,31.12,2530,1
11646,RLPacMan,MyGhosts,10.42,740,1
11647,RLPacMan,MyGhosts,26.58,2540,1
11648,RLPacMan,MyGhosts,21.97,1540,1
11649,RLPacMan,MyGhosts,35.72,3360,1
11650,RLPacMan,MyGhosts,56.18,3700,1
11651,RLPacMan,MyGhosts,17.03,1620,1
11652,RLPacMan,MyGhosts,12.73,1900,1
11653,RLPacMan,MyGhosts,31.42,1960,1
11654,RLPacMan,MyGhosts,79.30,4790,2
11655,RLPacMan,MyGhosts,21.32,1800,1
11656,RLPacMan,MyGhosts,29.88,3390,1
11657,RLPacMan,MyGhosts,38.13,3780,1
11658,RLPacMan,MyGhosts,22.38,2400,1
11659,RLPacMan,MyGhosts,23.45,1880,1
11660,RLPacMan,MyGhosts,22.02,3430,1
11661,RLPacMan,MyGhosts,48.47,2430,1
11662,RLPacMan,MyGhosts,13.97,1980,1
11663,RLPacMan,MyGhosts,46.97,2600,1
11664,RLPacMan,MyGhosts,19.47,2700,1
11665,RLPacMan,MyGhosts,24.82,2140,1
11666,RLPacMan,MyGhosts,25.28,2360,1
11667,RLPacMan,MyGhosts,41.23,3550,1
11668,RLPacMan,MyGhosts,12.73,1900,1
11669,RLPacMan,MyGhosts,20.77,2550,1
11670,RLPacMan,MyGhosts,15.85,4440,1
11671,RLPacMan,MyGhosts,20.53,2010,1
11672,RLPacMan,MyGhosts,20.22,2390,1
11673,RLPacMan,MyGhosts,34.73,2250,1
11674,RLPacMan,MyGhosts,26.08,2040,1
11675,RLPacMan,MyGhosts,24.98,3580,1
11676,RLPacMan,MyGhosts,19.60,2500,1
11677,RLPacMan,MyGhosts,28.37,2890,1
11678,RLPacMan,MyGhosts,19.03,1260,1
11679,RLPacMan,MyGhosts,24.45,3470,1
11680,RLPacMan,MyGhosts,18.03,1430,1
11681,RLPacMan,MyGhosts,24.55,2380,1
11682,RLPacMan,MyGhosts,23.02,2500,1
11683,RLPacMan,MyGhosts,35.52,3790,1
11684,RLPacMan,MyGhosts,14.40,1890,1
11685,RLPacMan,MyGhosts,44.30,3210,1
11686,RLPacMan,MyGhosts,53.97,2550,1
11687,RLPacMan,MyGhosts,20.87,1830,1
11688,RLPacMan,MyGhosts,23.18,2450,1
11689,RLPacMan,MyGhosts,55.97,2380,1
11690,RLPacMan,MyGhosts,18.23,1690,1
11691,RLPacMan,MyGhosts,32.30,4290,1
11692,RLPacMan,MyGhosts,15.32,1670,1
11693,RLPacMan,MyGhosts,28.62,2680,1
11694,RLPacMan,MyGhosts,38.22,3840,1
11695,RLPacMan,MyGhosts,43.07,2380,1
11696,RLPacMan,MyGhosts,24.63,2200,1
11697,RLPacMan,MyGhosts,17.98,2180,1
11698,RLPacMan,MyGhosts,25.40,2830,1
11699,RLPacMan,MyGhosts,19.07,1680,1
11700,RLPacMan,MyGhosts,36.18,2940,1
11701,RLPacMan,MyGhosts,18.47,1520,1
11702,RLPacMan,MyGhosts,20.40,1460,1
11703,RLPacMan,MyGhosts,12.73,1900,1
11704,RLPacMan,MyGhosts,21.67,1560,1
11705,RLPacMan,MyGhosts,31.90,2490,1
11706,RLPacMan,MyGhosts,19.07,1580,1
11707,RLPacMan,MyGhosts,9.17,680,1
11708,RLPacMan,MyGhosts,12.00,760,1
11709,RLPacMan,MyGhosts,52.08,3100,1
11710,RLPacMan,MyGhosts,41.67,2410,1
11711,RLPacMan,MyGhosts,20.80,3220,1
11712,RLPacMan,MyGhosts,23.63,2440,1
11713,RLPacMan,MyGhosts,12.73,1900,1
11714,RLPacMan,MyGhosts,72.03,4610,2
11715,RLPacMan,MyGhosts,23.32,1780,1
11716,RLPacMan,MyGhosts,29.63,2820,1
11717,RLPacMan,MyGhosts,32.85,3430,1
11718,RLPacMan,MyGhosts,44.07,3140,1
11719,RLPacMan,MyGhosts,45.07,2250,1
11720,RLPacMan,MyGhosts,44.75,4150,1
11721,RLPacMan,MyGhosts,44.02,4760,2
11722,RLPacMan,MyGhosts,22.67,1730,1
11723,RLPacMan,MyGhosts,20.43,2860,1
11724,RLPacMan,MyGhosts,21.97,1470,1
11725,RLPacMan,MyGhosts,23.70,2710,1
11726,RLPacMan,MyGhosts,23.20,1840,1
11727,RLPacMan,MyGhosts,71.53,3710,2
11728,RLPacMan,MyGhosts,28.48,3740,1
11729,RLPacMan,MyGhosts,39.05,3170,1
11730,RLPacMan,MyGhosts,19.12,1870,1
11731,RLPacMan,MyGhosts,27.87,2370,1
11732,RLPacMan,MyGhosts,8.27,650,1
11733,RLPacMan,MyGhosts,11.53,1940,1
11734,RLPacMan,MyGhosts,37.72,3030,1
11735,RLPacMan,MyGhosts,30.07,3000,1
11736,RLPacMan,MyGhosts,47.40,2440,1
11737,RLPacMan,MyGhosts,25.30,2720,1
11738,RLPacMan,MyGhosts,12.73,1900,1
11739,RLPacMan,MyGhosts,78.37,5560,2
11740,RLPacMan,MyGhosts,27.25,2560,1
11741,RLPacMan,MyGhosts,19.10,2940,1
11742,RLPacMan,MyGhosts,19.17,2140,1
11743,RLPacMan,MyGhosts,14.20,1080,1
11744,RLPacMan,MyGhosts,14.40,1890,1
11745,RLPacMan,MyGhosts,8.62,820,1
11746,RLPacMan,MyGhosts,12.57,820,1
11747,RLPacMan,MyGhosts,29.55,3190,1
11748,RLPacMan,MyGhosts,22.73,2940,1
11749,RLPacMan,MyGhosts,43.17,6060,1
11750,RLPacMan,MyGhosts,43.10,3970,1
11751,RLPacMan,MyGhosts,30.55,3130,1
11752,RLPacMan,MyGhosts,16.38,2560,1
11753,RLPacMan,MyGhosts,22.23,2740,1
11754,RLPacMan,MyGhosts,14.43,1490,1
11755,RLPacMan,MyGhosts,23.55,2410,1
11756,RLPacMan,MyGhosts,43.33,2580,1
11757,RLPacMan,MyGhosts,28.77,2470,1
11758,RLPacMan,MyGhosts,36.07,1650,1
11759,RLPacMan,MyGhosts,18.08,2500,1
11760,RLPacMan,MyGhosts,12.73,1900,1
11761,RLPacMan,MyGhosts,28.05,5100,1
11762,RLPacMan,MyGhosts,20.75,2460,1
11763,RLPacMan,MyGhosts,24.13,2800,1
11764,RLPacMan,MyGhosts,27.58,3070,1
11765,RLPacMan,MyGhosts,32.12,4150,1
11766,RLPacMan,MyGhosts,25.52,3210,1
11767,RLPacMan,MyGhosts,38.15,4120,1
11768,RLPacMan,MyGhosts,22.72,2210,1
11769,RLPacMan,MyGhosts,18.85,1700,1
11770,RLPacMan,MyGhosts,37.17,4210,1
11771,RLPacMan,MyGhosts,22.33,1200,1
11772,RLPacMan,MyGhosts,20.25,1610,1
11773,RLPacMan,MyGhosts,19.53,2530,1
11774,RLPacMan,MyGhosts,61.90,3830,1
11775,RLPacMan,MyGhosts,18.45,1990,1
11776,RLPacMan,MyGhosts,24.07,3470,1
11777,RLPacMan,MyGhosts,42.93,2700,1
11778,RLPacMan,MyGhosts,20.95,1620,1
11779,RLPacMan,MyGhosts,32.87,3870,1
11780,RLPacMan,MyGhosts,16.53,1890,1
11781,RLPacMan,MyGhosts,20.32,1840,1
11782,RLPacMan,MyGhosts,18.43,2710,1
11783,RLPacMan,MyGhosts,30.72,2080,1
11784,RLPacMan,MyGhosts,12.73,1900,1
11785,RLPacMan,MyGhosts,13.10,1460,1
11786,RLPacMan,MyGhosts,17.57,1890,1
11787,RLPacMan,MyGhosts,64.62,4230,1
11788,RLPacMan,MyGhosts,36.15,2570,1
11789,RLPacMan,MyGhosts,16.32,1280,1
11790,RLPacMan,MyGhosts,21.10,1810,1
11791,RLPacMan,MyGhosts,25.43,2810,1
11792,RLPacMan,MyGhosts,21.48,3420,1
11793,RLPacMan,MyGhosts,47.65,2910,1
11794,RLPacMan,MyGhosts,20.42,1300,1
11795,RLPacMan,MyGhosts,13.87,920,1
11796,RLPacMan,MyGhosts,15.80,1880,1
11797,RLPacMan,MyGhosts,29.92,2730,1
11798,RLPacMan,MyGhosts,32.28,2980,1
11799,RLPacMan,MyGhosts,63.80,2830,1
11800,RLPacMan,MyGhosts,55.80,2560,1
11801,RLPacMan,MyGhosts,22.13,3070,1
11802,RLPacMan,MyGhosts,12.73,1900,1
11803,RLPacMan,MyGhosts,59.18,2210,1
11804,RLPacMan,MyGhosts,47.30,2740,1
11805,RLPacMan,MyGhosts,8.62,820,1
11806,RLPacMan,MyGhosts,7.82,660,1
11807,RLPacMan,MyGhosts,22.48,1510,1
11808,RLPacMan,MyGhosts,34.95,3840,1
11809,RLPacMan,MyGhosts,35.13,2850,1
11810,RLPacMan,MyGhosts,20.93,3130,1
11811,RLPacMan,MyGhosts,38.68,3130,1
11812,RLPacMan,MyGhosts,16.20,1870,1
11813,RLPacMan,MyGhosts,39.53,3630,1
11814,RLPacMan,MyGhosts,26.85,2110,1
11815,RLPacMan,MyGhosts,21.67,2500,1
11816,RLPacMan,MyGhosts,14.40,1890,1
11817,RLPacMan,MyGhosts,32.88,2660,1
11818,RLPacMan,MyGhosts,14.85,1890,1
11819,RLPacMan,MyGhosts,19.40,1040,1
11820,RLPacMan,MyGhosts,31.60,5650,1
11821,RLPacMan,MyGhosts,37.58,2850,1
11822,RLPacMan,MyGhosts,16.00,2210,1
11823,RLPacMan,MyGhosts,20.48,2210,1
11824,RLPacMan,MyGhosts,43.37,2190,1
11825,RLPacMan,MyGhosts,20.03,2960,1
11826,RLPacMan,MyGhosts,14.17,2120,1
11827,RLPacMan,MyGhosts,33.45,3320,1
11828,RLPacMan,MyGhosts,34.18,3080,1
11829,RLPacMan,MyGhosts,24.03,2360,1
11830,RLPacMan,MyGhosts,29.18,3770,1
11831,RLPacMan,MyGhosts,17.20,2850,1
11832,RLPacMan,MyGhosts,49.95,2750,1
11833,RLPacMan,MyGhosts,31.85,1660,1
11834,RLPacMan,MyGhosts,28.62,2260,1
11835,RLPacMan,MyGhosts,21.58,1980,1
11836,RLPacMan,MyGhosts,26.22,2450,1
11837,RLPacMan,MyGhosts,14.78,1440,1
11838,RLPacMan,MyGhosts,35.80,3500,1
11839,RLPacMan,MyGhosts,43.78,2730,1
11840,RLPacMan,MyGhosts,42.47,3790,1
11841,RLPacMan,MyGhosts,24.67,3490,1
11842,RLPacMan,MyGhosts,22.12,1980,1
11843,RLPacMan,MyGhosts,22.92,1740,1
11844,RLPacMan,MyGhosts,20.55,1330,1
11845,RLPacMan,MyGhosts,16.53,1890,1
11846,RLPacMan,MyGhosts,42.18,4480,1
11847,RLPacMan,MyGhosts,20.55,1720,1
11848,RLPacMan,MyGhosts,14.95,2170,1
11849,RLPacMan,MyGhosts,35.18,2890,1
11850,RLPacMan,MyGhosts,29.30,1830,1
11851,RLPacMan,MyGhosts,33.88,2320,1
11852,RLPacMan,MyGhosts,36.65,3180,1
11853,RLPacMan,MyGhosts,32.70,2920,1
11854,RLPacMan,MyGhosts,43.40,3590,1
11855,RLPacMan,MyGhosts,19.93,2220,1
11856,RLPacMan,MyGhosts,12.73,1900,1
11857,RLPacMan,MyGhosts,31.45,2420,1
11858,RLPacMan,MyGhosts,25.00,4210,1
11859,RLPacMan,MyGhosts,79.10,7220,2
11860,RLPacMan,MyGhosts,31.07,2580,1
11861,RLPacMan,MyGhosts,39.62,2270,1
11862,RLPacMan,MyGhosts,37.17,3010,1
11863,RLPacMan,MyGhosts,41.58,3400,1
11864,RLPacMan,MyGhosts,23.80,1860,1
11865,RLPacMan,MyGhosts,45.85,2850,1
11866,RLPacMan,MyGhosts,23.83,3860,1
11867,RLPacMan,MyGhosts,16.47,1340,1
11868,RLPacMan,MyGhosts,56.58,2910,1
11869,RLPacMan,MyGhosts,30.15,4320,1
11870,RLPacMan,MyGhosts,16.82,1530,1
11871,RLPacMan,MyGhosts,29.63,3180,1
11872,RLPacMan,MyGhosts,16.58,1160,1
11873,RLPacMan,MyGhosts,32.67,3090,1
11874,RLPacMan,MyGhosts,16.98,1180,1
11875,RLPacMan,MyGhosts,16.58,2780,1
11876,RLPacMan,MyGhosts,27.10,2750,1
11877,RLPacMan,MyGhosts,14.73,1470,1
11878,RLPacMan,MyGhosts,32.13,2810,1
11879,RLPacMan,MyGhosts,28.78,3020,1
